Country Code,Year,Health_Vulnerability,Urbanization_Rate,CO2_Emissions,GDP_per_Capita,Temperature anomaly,Log_GDP_per_Capita,Log_CO2_Emissions,GDPadjustedUrbanization
GTM,1995,0.522853072004085,35.7556305117631,0.658819221882758,1421.06177809796,-0.11914047,7.259863053932834,-0.4022414767712495,-9.796438510646318
GIN,1995,0.609928100180439,29.4990241182623,0.116625309188139,713.031460558683,-0.2806797,6.570927023775984,-2.0665228746540674,-8.655211534512528
GNB,1995,0.773176136882399,34.9311501499718,0.186794220093951,589.487023081945,0.16514175,6.380947659243431,-1.6255966642365804,-1.183076531054354
GUY,1995,0.422025257805861,29.366438121652,2.02060159179734,819.668541584905,0.071079254,6.710119302701915,0.7083320997896027,-10.282451955858466
HTI,1995,0.72138383493705,29.8304516400811,0.148970994688826,372.006104665125,-0.2994701,5.9215947859043245,-1.839033516743784,-1.35121836503437
HND,1995,0.502602311747091,42.8611266380328,0.658926688220875,814.049075569071,0.010839462,6.70324832685016,-0.4020808089829401,3.286017480975133
HUN,1995,0.298451575324912,62.6263403226773,6.03809771840644,4509.41740910077,-0.5161904,8.414144980121105,1.7997437958906286,4.679527844075643
ISL,1995,0.234130301506202,91.6399917602539,9.12408213318976,27564.569102386,-1.3574156,10.224322776643639,2.212012706751037,14.255389527736796
IND,1995,0.720878288424587,26.5661772139368,0.829370336496271,375.17600537305,-0.14085372,5.930057133261959,-0.17510326764409484,-4.706361947279415
IDN,1995,0.478212882698788,36.3023505153847,1.1961645112194,1011.22614205568,-0.29375315,6.919907285413154,0.18744549963159463,-5.5992545764590815
IRN,1995,0.450203461437006,60.42333984375,4.55537042207171,1550.0095955025,-0.5138964,7.346661349812785,1.5184996546917884,13.93922589760227
IRQ,1995,0.561135021657635,67.845869106155,5.23867921900944,619.135530927038,-0.6375436,6.429938052419433,1.6579764676211117,31.205580861261403
IRL,1995,0.338520100291538,57.9391944274763,9.63979848377914,19158.4564773907,0.39729452,9.86055168355415,2.266937032622918,-15.539213596046999
ISR,1995,0.265896423891401,90.8511786571744,8.69139765554554,19025.6840502517,-0.72247547,9.853597696565467,2.163483662820404,17.447442932304384
ITA,1995,0.319220586543379,66.8166099473719,7.65087752065497,20712.1798690324,-0.7059576,9.938525485289416,2.0361265360233793,-7.499085091468473
JAM,1995,0.47493626134065,50.5669713966556,3.52394715359192,2630.84935382822,-0.24043274,7.875442054419689,1.2624154200765625,-1.5952191350195761
JPN,1995,0.23109102946154,78.0190838015653,9.82868129941341,44197.6191013908,-0.58023524,10.696448825527765,2.28632168779619,-4.4352341755522815
JOR,1995,0.409795731438743,78.2491281447452,2.90438156131526,1415.71151592128,-0.6192346,7.256093631046614,1.0696576399406452,32.73753539472002
KAZ,1995,0.318293659464765,56.7529543748356,10.7783755403891,1217.79138769863,0.70717764,7.1056149808727955,2.378469215608666,12.857209731085248
KEN,1995,0.701239553838137,18.5827604922377,0.252671337311593,340.064842175429,-0.19994847,5.832072612213849,-1.3368516963073385,-11.637615437869318
KIR,1995,0.512129749628253,36.3333481846524,0.22035108452126,844.429605862723,-0.11867746,6.739844907465948,-1.468150679466037,-3.634737088391482
KOR,1995,0.30159558303508,78.400437187912,9.02775111990243,13001.7205867019,-0.68889165,9.472913890448673,2.2014103735334176,9.084505324206205
KWT,1995,0.333181950264132,98.0496205617356,23.9743017151815,16168.165602374,-0.79246926,9.69086134965496,3.1773995211335806,26.393356771745943
KGZ,1995,0.323751888678864,36.1812142869325,1.04331717850898,364.250365258345,-0.55431026,5.9005830506531565,0.05194440195453704,5.2251694623720795
LAO,1995,0.576313471209339,17.2790469212159,0.0797255817076652,357.758162193406,-0.39408937,5.882648518573636,-2.4109993587411154,-13.484415901418377
LVA,1995,0.303290462515383,69.1924440610299,3.71641524376111,2256.77360387054,-0.17568457,7.722134475675103,1.315446710886972,18.67647882779987
LBN,1995,0.590083136144638,85.1331347636015,3.66681941609323,2958.74263957462,-0.659161,7.99285759744842,1.302048089362564,31.710129607186843
LSO,1995,0.617635528382166,16.4690150432199,0.064106604517594,513.413448796175,-0.37089047,6.2430273172087345,-2.602250620859828,-18.164215342078474
LBR,1995,0.580697034735263,44.5277446289062,0.117234213027888,62.1438140627579,-0.056981724,4.1454148877476085,-2.061725693897122,32.41879305610491
LBY,1995,0.49007438057526,84.2900258432567,9.81142049990187,5205.25706378741,-0.33494797,8.55761646270413,2.2845657656628564,24.802608613293714
LTU,1995,0.301979000314627,67.3469740189134,4.16549328180911,2182.69156931505,-0.3382374,7.688772104050817,1.4292325026550232,17.18925578582372
LUX,1995,0.24451141341762,82.1888653313266,22.2171918017742,51032.349635318,-0.032404203,10.840234612415589,3.101316395289954,-1.80943241424022
MKD,1995,0.508760700210762,59.7277853696842,4.36169712399189,2355.24705371138,-1.0138934,7.7648254007812705,1.475151291608972,8.753402610723846
MDG,1995,0.68342509182689,23.4800566044183,0.100681254903914,273.149653945976,-0.17644088,5.613674139569399,-2.2011007860005285,-4.395144392047207
MWI,1995,0.850067418445388,13.6354392091488,0.205702062350611,200.362370007247,0.26187944,5.305106120758028,-1.533857164433796,-10.926341257046165
MYS,1995,0.38459210138382,55.9232917327627,4.47298675262839,4363.14458333034,-0.30027246,8.381177477323105,1.5002895101451554,-1.6695138690944802
MLI,1995,0.719279095255789,17.6234008749003,0.0357277328794795,331.193112410921,-0.49973345,5.805716463703935,-3.085050318760675,-12.31396126813959
MRT,1995,0.661802939907375,38.6515898670056,1.06084860102672,904.719170071042,-0.503074,6.808729291184334,0.06845141921973065,-2.0561797456751165
MUS,1995,0.464360573529443,43.2042800229269,1.39167914672901,3648.01649622256,-0.38953814,8.20221295717782,0.3376709084477297,-12.466794618205235
MEX,1995,0.445534840150888,73.2962313883119,3.59068330258081,4183.87847727479,0.1208446,8.339232944813752,1.28112363372358,16.15382850701031
MDA,1995,0.335840726473853,45.7191925048828,4.15193688202628,593.593177049161,-0.8320257,6.387877435639703,1.4259805625576207,9.530553499889834
MNG,1995,0.460396929557946,56.7918138357155,4.64905874077786,652.67456284915,0.076360784,6.482609617285694,1.5388134407779008,19.58593540081575
MAR,1995,0.525383113330817,51.7589098974736,1.10884974065159,1466.78820800781,-0.014075518,7.291511926291943,0.11230114028802972,5.86699352523663
MOZ,1995,0.515698865949713,27.6270913060259,0.0787881104198921,191.826096861406,0.06678486,5.261788730181459,-2.421502529616184,3.5304553865893276
MMR,1995,0.602907890657765,26.6474237802388,0.173689503413868,124.14348039051,0.03093338,4.82946092215814,-1.6945084282201206,7.193147883818778
NAM,1995,0.50518941037982,28.6711186131719,1.11735958106818,2483.20353415161,0.050013304,7.817707377760884,0.11987824456636997,-22.871113752758447
NPL,1995,0.826373838568149,24.1000758705435,0.0926751771453015,197.843001330326,-0.13982356,5.292515575310534,-2.2761848938397953,-0.3265066190959871
NLD,1995,0.218880971328311,70.6936274148982,11.4895679579916,29301.1940492376,-0.13639306,10.285417674428164,2.442309465793181,-7.347015224508169
NZL,1995,0.295649242319164,85.392759490696,7.84382316110415,17400.4201848172,-0.2478099,9.764307101688985,2.0610004401274615,12.947831134663076
NIC,1995,0.560651865868884,54.4454415882899,0.585664529582714,891.779352309996,-0.09113979,6.79433946446669,-0.5180776402151382,13.892190734412978
NER,1995,0.720581190474557,15.7991333007812,0.0568118124924018,237.01998956862,-0.2891868,5.472354659928648,-2.705875380354186,-10.558571271484045
NGA,1995,0.659103690016908,39.1364103583649,0.801782698246737,1271.61617353199,-0.35662317,7.148830039763972,-0.2085225876318362,-5.223379988820483
NOR,1995,0.228987086870483,73.9197422341132,9.32481858990123,34875.7043347536,-0.9500437,10.4595743877433,2.2337513434787963,-5.991004869150686
OMN,1995,0.4365132650847,71.6582885191073,9.50301057095214,7414.30279204109,-0.13513613,8.911301088807905,2.252660395434902,8.372986123054893
PAK,1995,0.626655828948729,31.9144613917436,0.682665046482763,450.550279346206,-0.62913436,6.112686727335097,-0.367208735046606,-1.3191644976692558
PAN,1995,0.478841084709017,58.2484116694001,1.60881200136389,3513.89737854631,-0.40670443,8.164765608525917,0.48169254773306663,2.979448738695311
PNG,1995,0.514805856472399,14.3541875157278,0.528262950667466,998.229967376131,-0.12317816,6.906984949730862,-0.619408082335124,-27.408656817584728
PRY,1995,0.496675261191545,54.1320651066411,0.842764955546152,1978.71514099575,-0.1472826,7.590708245154596,-0.15927131981764373,5.027362038881698
PER,1995,0.562087314144772,70.8898533910601,1.06322173891991,2189.53431515311,0.014386018,7.691900772574352,0.0706650955325628,20.698539341533504
PHL,1995,0.457653501901356,37.3960650120444,0.926297339762062,1199.84171414993,-0.37495676,7.0907780183484,-0.06582218226523039,-6.3403595037660665
POL,1995,0.264922641674694,61.5973714804995,9.23545325744025,3700.95956775144,-0.5504513,8.216617571342693,2.224131890942887,5.771619292133629
PRT,1995,0.322904436708011,51.008291015927,5.26690335378114,11781.3618502221,0.8947811,9.374358933732085,1.6633394396416679,-17.249352246767643
QAT,1995,0.359652191172287,95.0736862740883,40.7923005881495,15822.5090711554,-0.9364996,9.669252029060917,3.7087384667848795,23.649464569267764
ROU,1995,0.405056250927811,53.8985438392597,5.88105325849146,1650.04922365201,-0.74855167,7.409166257922694,1.773434803152471,6.743248717007489
RUS,1995,0.3637125010127,72.9352798461914,11.9194798272578,2665.77978515625,0.8131082,7.888626950527779,2.479012633085279,20.631509167544692
RWA,1995,0.814554517805158,8.81556593108499,0.082902752463026,227.971147849318,-0.2586193,5.433596003692215,-2.376202005366311,-17.12594603705299
VCT,1995,0.467656714947083,44.2664367297579,0.491830831424098,2795.36305613955,-0.03574546,7.93607494332883,-0.6894922052790501,-8.546833131833104
WSM,1995,0.469908585722424,21.5591351263865,0.754993670197226,1288.10473321401,-0.058518093,7.16170325116213,-0.2678877194418252,-22.938888480037733
STP,1995,0.660406690350326,48.5003270529522,0.394380814707736,768.710751184259,0.17893822,6.646014796461765,-0.9053982343367275,9.539794725143636
SAU,1995,0.395055456319402,78.9202387655061,16.3409960460508,10786.4008952769,-0.748334,9.286134148353135,2.794288815735455,11.609958150046864
SEN,1995,0.643532220094643,39.808479397638,0.31133234125605,714.994396357297,-0.22608726,6.5736723406133954,-1.1352793604219047,1.624764380131154
SYC,1995,0.427349830989046,46.8516399097002,4.51503240199724,7180.66832748656,0.026189804,8.879286992640084,1.5096247377886254,-16.089893342974598
SLE,1995,0.591886032390449,34.5015825546266,0.135792221390852,208.351997250955,-0.11441692,5.344017032667818,-1.9255728120595308,9.521974554424425
SVK,1995,0.382168106811088,56.6251654840935,8.53439174457138,4882.51158238228,-0.52195144,8.49361982662267,2.145275131420889,-2.1750523119249365
SVN,1995,0.338843559215067,50.2029106884133,7.52209187324612,10738.0887611468,-0.5127003,9.281645519132448,2.0191728084430474,-17.059170777082556
SLB,1995,0.472692951323721,14.620892263109,0.442644639269311,1220.17919311126,-0.049992878,7.107572222647493,-0.7926479221236121,-29.295869351563894
SOM,1995,0.902949608471535,31.0655148002693,0.0544405791236714,210.673254610492,-0.12699206,5.3550438338842925,-2.7420117336921543,5.967500395947145
ZAF,1995,0.457980306590355,53.2962166180026,7.30056477149405,3855.6340871567,-0.38417616,8.2575500839014,1.9893205308995825,-2.9690711644602104
ESP,1995,0.302361131288581,75.588297274636,6.4205210697298,15460.9110266653,0.5460693,9.64613492554135,1.8610555722492017,4.412308311812453
LKA,1995,0.487828483582024,15.8652068539762,0.355464349147362,741.838255293455,-0.08904616,6.610478329624467,-1.0065865445021323,-22.713732918500302
SDN,1995,0.719671507042081,32.1100625013715,0.186359976918097,462.585235595703,-0.57709485,6.138990263667052,-1.6278056873411972,-1.4060122226183935
SUR,1995,0.526008570808887,66.5632812810604,2.93571318836329,1609.82504373206,0.061763603,7.38450177624411,1.0803509570088448,19.672834733450195
SWZ,1995,0.522989626790858,23.0540254640177,1.46099730738753,1750.75400773784,-0.6472041,7.468372855096087,0.38594061115367545,-24.737033388246026
SWE,1995,0.264883336772998,83.9000015258789,7.09672968171639,30254.0273028727,-0.575252,10.317417641481157,1.9610421776234852,5.515741462314963
CHE,1995,0.203031701872524,71.5294706058473,6.33107252175818,50113.8321221345,-0.616369,10.822072293600707,1.847047921611676,-12.273799151173051
SYR,1995,0.440763159501247,50.0454433199127,2.7716598180409,779.699100153744,-0.7314472,6.660189800510933,1.0230478063842634,10.932699011050154
TJK,1995,0.421704204531068,28.4243889333252,0.512004201335982,207.034457343036,-0.674776,5.337703726284223,-0.6500796425955236,3.5125735678421712
TZA,1995,0.854413045415678,20.5123885728178,0.0967828028485332,258.418334960938,-0.15065272,5.55844195157776,-2.2369583874389587,-6.769726120251072
THA,1995,0.483490238820601,24.1089855182854,2.76739243231507,2864.36515719866,-0.20701234,7.960451075546805,1.0215125135422916,-28.966036605418687
TLS,1995,0.616380528075981,22.5638717902731,0.111501982385451,302.736982028369,-0.30673614,5.7161621362165755,-2.1078247004049993,-6.411851008500907
TGO,1995,0.56166216098787,30.8577053810879,0.167179343942367,419.220334892756,-0.24911404,6.040779180606842,-1.7305928167798719,-1.6037732763189148
TTO,1995,0.390713899224011,55.6994390265373,10.6682602810907,4114.68908475464,-0.061635494,8.322561555897346,2.3682099252342517,-1.2639455543048683
TUN,1995,0.3931447995134,61.623411363114,1.88688060089564,1968.16600944373,-0.4947649,7.585365386636011,0.6402107479575856,12.576080206980457
TUR,1995,0.440548878019733,55.0652399803539,2.9230143832552,3845.98997887841,-0.6906929,8.25504629783037,1.07603069392301,-1.1731620081659386
TKM,1995,0.29389961992235,44.7104145330766,8.26963046170753,592.247247321132,0.18239309,6.385611255307016,2.1137983371726508,8.546109898406726
UGA,1995,0.837789923647566,10.7273719125031,0.0489991443295781,278.520835668767,-0.08724705,5.633076836037714,-2.830232338070092,-17.356176316667757
UKR,1995,0.33405221603855,67.8409658081403,8.98455545000702,933.191772460938,-0.42965302,6.839681740986769,2.1966194442809184,26.800827069739356
ARE,1995,0.343592195551946,78.2578079598212,31.7918873338476,27003.2006807782,-1.0032,10.203747713654597,3.4595256381459762,1.094141896846594
GBR,1995,0.229888848310424,78.6591002712985,9.45102667176614,23252.6157127423,0.08719637,10.054215913450923,2.2471809048459246,3.1011149870115844
USA,1995,0.231752606863238,77.1977052961919,19.7968469043631,28690.8757013347,-0.30652964,10.264369285065419,2.9860276811749875,-0.6169185687727889
URY,1995,0.412054865043853,90.6034292163637,1.49461974515902,6050.48632253644,-0.42027727,8.7080591939987,0.40854020525275814,29.500549579046933
UZB,1995,0.307992286180195,43.4782464742032,4.57779393809707,582.54213674034,0.23107238,6.369116662898824,1.5233992850276905,7.491061689264605
VUT,1995,0.545097904454787,20.2407963936871,0.300352405511646,1491.78967004617,0.057280064,7.308401910217965,-1.170046835188615,-25.832485564367865
VEN,1995,0.48484208193605,86.352867491272,5.40329220461857,3486.98350635919,-0.17162578,8.157079056336265,1.6888574483675762,31.166443185050376
VNM,1995,0.498132218730037,21.4538464600183,0.477059384088314,287.802661028593,-0.438241,5.665743621064148,-0.7193692247537513,-6.98047952175785
YEM,1995,0.693053498440811,23.7984859251509,0.666449303819616,764.414656090937,-0.42058882,6.640417721084912,-0.39089777310083973,-15.101944696283248
ZMB,1995,0.646359402000208,38.4031143188477,0.268286317306761,433.312782642118,0.4507861,6.073764971854862,-1.2791047769239055,5.587432402303975
ZWE,1995,0.704738789277509,31.429986132892,1.48241407271464,648.315259628165,0.50523084,6.475918360898785,0.4003949919067382,-5.704041219153826
AFG,1996,0.748301713063324,17.9596489092802,0.0791295924972356,174.930991430166,-1.0373837,5.170091824002358,-2.4176638728545,-5.152340536855263
ALB,1996,0.436458194174615,38.8996042444751,0.648730616126789,1020.97618050188,-0.7006421,6.929493463742415,-0.41744060479397166,-3.104937762883658
DZA,1996,0.437316494995566,56.7789140999889,2.8074355551557,1616.83198721285,-0.44198847,7.388842252432429,1.0358270936110003,9.84185927790837
AGO,1996,0.504004256280219,45.4556005898678,1.10640250320144,531.115366543271,-0.057562828,6.276860320236771,0.11011146488590037,10.45906953826696
ATG,1996,0.459056787172655,34.1856194875816,2.62454749181176,9756.08717951992,-0.31482634,9.18574919014233,0.9687114373833546,-32.04672186914532
ARG,1996,0.434264304569832,88.3954731355194,3.56458686347583,7663.21271287469,-0.14694755,8.944317074076954,1.2738496068039884,24.75564325525466
ARM,1996,0.477454119112494,66.0590724916631,0.791189284891887,487.068624404558,-0.08237487,6.1904560197463825,-0.2216580491043089,31.990355619416775
AUS,1996,0.213115284285512,85.2405932056372,17.1567625528491,22055.838490507,0.047048014,10.001377968416781,2.8429751045888416,10.24998471084335
AUT,1996,0.234738663483186,66.1109299621598,8.54079090420337,29645.9451251491,-1.7395567,10.29711436792552,2.1460237820860906,-12.055312421898378
AZE,1996,0.411755555985477,52.1216049194336,3.65863712482288,409.185543774103,-0.23868418,6.0166096031208856,1.2998202374628074,19.919660527951116
BHS,1996,0.450135392627326,80.7886692099075,4.06572021889326,11783.797197226,-0.61750364,9.374565606671123,1.405047471908707,12.528806681710549
BHR,1996,0.378510679427058,88.1420275292704,27.5261767330322,12091.7802188235,0.092009544,9.400363877372499,3.3155006577022257,19.60514173691051
BGD,1996,0.733400436126598,21.9780786680138,0.176886229095842,371.917937677345,-0.059161823,5.921358389211938,-1.677255247835265,-9.201052896284445
BLR,1996,0.284828851825137,68.2737426757812,6.03949832911219,1427.26896385327,-1.6820685,7.264218475201193,1.7999753477967273,22.674904897801618
BEL,1996,0.283780527542006,80.6844777619461,12.5344048428628,27489.5551770488,-1.7605125,10.221597776555537,2.5292747369124227,3.3291367317780924
BLZ,1996,0.455605937073045,47.5323526855742,0.513527649660026,4043.26517997242,-0.6451737,8.305055151673098,-0.6471654331417143,-9.243047154038841
BEN,1996,0.615471159429337,37.126775626037,0.168354803877057,369.394384135736,-0.09138171,5.914568341036503,-1.7239804324289232,6.020555976306824
BTN,1996,0.711267545043198,24.7320934855918,0.652169159450713,552.873891403681,-0.21501273,6.316937027989654,-0.4122342278156472,-10.694783480551894
BOL,1996,0.547360215989719,59.9202441998117,1.04535975753877,922.113259069714,-0.5936045,6.82775193452605,0.053881711206340555,19.0082083860151
BIH,1996,0.428842783358744,41.2583401993513,1.13525696175159,718.933797141505,-1.5508798,6.57915925936801,0.13562903257138156,3.015706343400012
BWA,1996,0.611389703897788,50.354167296711,1.96117751384518,3156.26865681161,-0.60068136,8.057462583705625,0.6786310869488479,-3.762569791635748
BRA,1996,0.478712681742897,78.3021415455398,1.83087535382901,5179.13052009976,-0.4480176,8.552585531866548,0.6102411942711429,18.868746730433124
BRN,1996,0.376938839660748,69.3322406854373,20.4766726119433,25692.2357348562,-0.36108622,10.153983035261497,3.019774558236431,-7.2970494959888015
